67.6,43.2,44.0,66.4,40.0,21.6,21.2,10.8,62.4,22.8,59.2,0.0,49.2,80.0,82.4,60.4,40.2,20.2,50.0,50.0
82.4,55.6,40.0,26.0,62.6,50.0,54.8,61.2,24.0,32.4,13.2,53.8,10.0,86.2,14.6,60.6,20.0,98.2,73.2,30.8
8.8,42.4,30.0,58.8,40.8,42.0,3.2,10.0,14.4,67.0,20.8,54.8,30.8,30.0,20.0,30.0,25.6,43.0,20.0,58.0
10.0,63.8,20.0,12.4,70.0,119.8,0.0,27.2,41.6,42.2,10.8,29.6,20.0,36.4,62.0,72.4,5.6,30.0,22.4,10.8
54.4,20.0,92.4,29.2,38.8,60.8,40.8,48.2,33.6,33.2,60.4,27.2,68.0,90.4,45.8,55.2,17.2,72.0,0.8,32.8
70.0,72.0,35.6,31.6,34.0,68.0,52.4,40.8,61.6,68.0,95.2,79.8,54.0,76.0,78.8,10.0,51.6,58.0,22.8,55.2
63.4,62.4,63.4,21.4,120.2,89.4,68.2,62.8,58.0,61.8,61.4,0.0,71.2,46.0,36.0,80.8,30.8,112.2,106.6,46.8
47.6,80.8,24.8,93.0,74.2,11.0,62.4,87.6,94.8,44.0,40.8,104.0,40.4,39.2,81.0,47.6,97.0,16.0,26.0,73.6
47.0,122.4,38.8,58.2,35.2,39.0,53.2,109.2,90.6,17.2,44.4,76.4,28.8,0.0,39.2,175.2,57.6,42.0,20.0,80.2
116.8,38.6,56.8,109.2,41.6,93.0,74.0,82.0,83.0,39.0,20.8,46.6,54.4,81.2,118.6,77.6,168.8,41.6,45.0,26.0
56.0,74.8,77.6,170.6,37.6,47.6,187.2,96.2,17.6,32.0,49.6,38.4,26.0,139.6,89.8,65.4,96.0,71.4,52.0,197.2
119.0,49.2,261.8,40.0,86.8,50.8,53.6,43.2,40.8,50.4,20.0,81.6,85.4,40.4,204.6,176.2,214.6,101.0,17.2,69.2
13.2,180.8,88.8,110.6,37.4,66.0,20.0,50.0,176.6,48.2,10.8,30.0,67.8,60.0,76.6,55.2,23.2,67.8,201.0,20.8
53.4,69.4,26.8,3.2,36.8,74.8,144.4,44.8,54.4,54.2,198.0,34.4,108.6,45.8,42.6,80.6,74.0,32.4,45.4,116.6
20.0,50.6,79.6,152.2,127.6,242.0,62.4,54.0,83.4,20.0,109.0,35.2,56.0,192.2,140.8,84.0,130.4,57.2,168.6,138.0
70.8,211.8,154.4,46.0,31.6,133.2,57.2,31.6,25.4,97.6,37.2,31.6,107.0,62.0,92.2,170.4,43.2,71.6,57.0,104.4
85.8,38.4,95.0,56.0,13.0,197.2,64.4,137.0,42.0,39.6,87.2,21.6,35.2,10.8,74.0,13.2,37.2,33.2,58.0,152.2
69.4,47.0,122.4,101.2,77.6,6.4,64.2,12.4,54.4,30.8,153.0,40.8,126.2,34.8,114.0,146.0,74.4,220.8,135.0,49.0
51.8,63.4,111.6,131.0,48.4,66.8,57.2,143.6,34.8,16.0,20.0,201.2,229.6,144.0,65.4,88.2,24.8,20.8,190.0,24.0
52.8,20.0,205.0,161.2,170.0,39.2,185.4,49.6,44.8,47.6,64.2,57.6,171.4,102.8,71.8,243.8,166.6,44.2,175.8,48.8
