21,20,62,24,0,0,0,0,0,12,0,100,50,108,100,36,0,0,0,0
156,50,50,100,50,50,20,100,100,50,0,50,100,50,0,0,0,20,0,0
0,0,50,0,112,24,0,0,100,153,0,4,0,2,0,50,54,0,0,50
50,0,100,0,20,129,0,0,24,0,148,62,24,0,116,50,54,50,66,4
105,78,50,50,0,128,12,100,50,105,0,50,135,4,0,48,0,44,50,40
50,116,104,136,16,50,136,12,86,100,50,20,50,27,10,30,138,0,0,8
4,20,86,50,54,0,0,50,116,0,40,70,112,112,20,50,24,0,0,72
100,58,0,0,24,0,32,0,54,0,76,0,0,50,0,100,0,24,12,0
100,82,50,12,50,4,4,106,54,70,49,0,0,58,0,128,4,0,156,112
24,109,98,0,54,157,24,100,36,48,0,54,0,124,0,54,50,100,98,0
104,82,100,0,40,50,16,78,0,0,30,0,4,108,100,0,142,131,50,50
70,0,50,100,100,0,16,0,12,52,100,112,58,4,20,8,0,80,0,32
0,0,24,100,0,132,0,50,106,28,6,50,50,12,100,0,106,50,4,50
71,16,0,16,50,50,70,0,50,0,100,15,50,58,113,136,23,66,54,0
0,0,75,114,0,50,50,0,0,50,0,0,132,100,0,125,108,16,70,4
50,148,74,0,0,50,100,100,108,0,100,7,24,50,50,124,83,8,0,66
168,108,0,0,0,104,108,104,20,120,90,16,23,0,0,50,0,110,0,16
108,90,100,0,0,12,100,0,132,0,98,66,100,0,20,20,120,100,73,16
0,100,50,100,20,32,0,132,0,100,66,112,129,112,78,36,0,50,326,112
50,4,50,50,1,36,50,24,1,50,12,44,100,50,0,0,0,74,100,28
0,50,100,0,0,20,0,0,100,108,78,0,0,50,100,12,50,125,0,100
100,4,146,102,74,54,16,50,0,100,0,70,100,50,100,0,29,0,100,12
8,144,20,0,112,78,0,0,50,138,0,108,128,86,50,108,27,50,0,4
100,74,34,112,12,104,0,110,127,24,112,0,0,0,54,50,58,0,0,12
0,0,4,98,0,20,66,58,12,100,0,50,100,60,58,136,100,25,137,94
0,0,12,28,120,50,70,148,94,82,0,8,0,50,16,32,54,0,0,4
50,110,0,0,50,144,102,16,16,0,56,20,0,102,100,0,104,127,16,44
74,16,50,40,0,12,44,0,136,28,0,100,20,100,0,8,16,32,50,120
12,0,100,100,100,168,15,0,50,16,44,24,0,50,100,12,0,35,16,0
54,100,112,100,100,50,50,50,0,104,28,0,100,66,52,116,50,58,16,0
0,66,22,54,28,50,128,0,4,50,4,100,0,0,100,0,100,50,0,100
13,78,0,100,50,36,100,0,116,50,0,0,50,50,82,32,50,100,0,16
50,0,50,0,104,8,100,0,0,30,4,26,16,0,0,50,0,100,0,50
50,8,66,0,100,66,52,50,0,0,0,116,28,0,144,0,50,0,48,164
54,82,0,20,66,0,36,4,0,0,0,104,100,112,54,12,116,100,70,100
5,50,90,0,8,0,113,16,4,28,54,50,51,50,0,0,0,24,112,0
12,36,137,24,0,0,142,40,0,28,50,0,0,0,20,61,100,0,24,0
12,78,28,0,50,100,100,0,50,58,66,8,0,0,100,5,100,58,74,36
24,0,100,142,66,54,0,100,82,112,62,100,0,0,50,0,32,100,56,100
120,24,50,100,0,0,132,100,100,4,70,65,100,50,0,54,100,118,0,117
0,16,50,12,0,0,50,50,0,0,118,0,100,0,100,20,8,100,50,0
0,0,104,0,0,100,28,0,104,24,20,0,0,0,112,0,50,100,50,0
64,0,0,0,16,0,0,0,50,0,74,120,0,24,50,51,8,44,0,4
0,166,0,50,43,100,58,8,12,16,24,100,0,132,0,12,0,50,0,38
50,0,50,0,24,24,0,50,28,50,136,28,32,8,32,0,0,104,20,68
0,48,28,205,100,99,70,50,8,36,100,104,101,0,62,100,4,136,100,8
0,0,113,51,0,50,100,50,0,92,32,101,16,65,164,0,100,0,100,61
115,16,50,0,4,100,0,365,70,58,132,50,50,24,0,0,0,16,50,0
70,50,76,32,28,116,94,54,68,0,0,50,0,137,0,0,20,50,0,0
108,20,148,24,141,100,4,146,98,64,50,50,12,99,66,0,12,137,12,0
