0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32.8,0.0,40.0,20.8,96.2,20.0,20.0,42.4,43.2,50.0,40.0,30.0,21.2,10.8,20.0,10.0,10.0,40.8,32.0,50.0
2.4,102.8,70.4,40.0,20.0,37.0,21.4,40.0,65.2,50.0,10.0,70.8,49.8,20.0,64.8,70.4,10.0,40.0,42.6,20.0
86.6,53.6,53.8,40.0,30.8,70.0,40.0,50.0,20.0,69.2,43.2,88.0,21.6,55.6,0.0,63.6,23.2,54.2,83.6,40.6
36.4,27.4,28.0,46.4,50.8,20.0,30.0,47.6,66.0,10.0,94.0,82.0,56.4,10.0,20.2,50.0,20.0,50.0,40.0,36.4
86.0,43.6,29.2,46.4,35.2,45.6,23.2,47.2,16.4,53.6,49.8,127.8,54.0,36.4,54.8,20.0,20.0,74.0,41.6,44.0
44.6,13.2,10.0,50.8,8.8,60.6,20.0,75.6,34.8,52.4,124.6,50.6,72.4,46.4,42.4,74.0,60.8,20.0,23.2,42.4
41.2,45.8,39.6,40.0,60.0,30.0,30.0,37.2,71.0,16.4,41.6,5.2,30.0,41.2,60.6,45.6,0.0,50.8,47.2,35.6
20.0,70.0,19.6,21.6,85.4,40.0,104.8,10.0,19.2,41.0,20.0,10.0,68.6,10.0,80.0,60.6,27.2,43.4,10.0,59.6
40.0,137.0,46.6,40.0,33.6,8.8,39.0,56.8,64.0,45.0,105.2,26.8,42.8,55.8,44.0,74.4,89.8,10.0,20.8,42.8
69.0,30.0,59.4,40.0,10.0,73.2,80.8,60.0,40.8,0.0,38.0,30.0,10.0,61.6,36.8,66.8,107.6,10.8,34.2,80.8
5.6,56.0,44.2,10.8,68.8,21.6,60.8,50.0,20.8,50.8,67.6,22.0,32.8,51.6,20.0,110.8,55.8,95.8,70.2,72.6
26.4,105.0,39.2,45.8,37.2,39.4,34.8,80.2,42.2,23.2,40.0,53.8,41.6,36.4,40.0,1.6,59.0,61.6,61.6,20.0
57.6,83.2,49.4,20.0,50.0,35.2,4.0,40.0,30.0,73.6,42.2,23.2,106.2,40.0,50.0,43.0,84.8,104.6,38.0,27.2
75.6,56.4,10.0,72.4,20.0,10.0,41.6,20.0,30.0,98.6,96.8,29.6,50.0,30.0,129.0,68.4,46.2,50.0,83.6,53.0
100.2,35.2,24.2,33.2,10.0,154.8,60.0,41.0,32.8,39.4,90.8,81.6,77.8,50.0,40.0,40.0,34.0,20.0,25.2,59.0
28.8,52.0,92.4,32.4,30.0,60.0,56.0,10.0,31.6,157.0,72.4,48.0,40.0,2.4,36.0,10.0,36.8,34.8,153.8,47.4
43.2,70.0,30.8,70.0,30.0,71.6,31.4,109.8,108.6,56.2,30.4,131.0,57.2,0.0,10.0,43.4,61.2,18.0,63.6,24.8
74.2,56.8,67.6,94.8,3.2,12.4,12.4,20.4,52.4,60.0,40.0,0.0,67.6,95.8,59.6,84.0,30.0,18.8,21.6,10.0
40.0,50.0,94.4,30.0,28.0,20.0,41.2,40.0,20.0,30.0,50.4,31.8,5.6,44.0,10.8,24.0,0.0,1.2,96.6,166.2
23.6,68.8,131.4,50.0,30.0,37.8,45.0,172.0,114.4,20.0,27.2,30.0,72.4,32.4,30.0,85.4,9.0,42.2,82.0,15.2
7.2,60.0,50.0,34.0,90.8,20.0,60.2,54.8,87.6,15.0,13.0,50.0,24.4,13.6,34.2,20.0,20.4,74.8,50.0,48.6
