62.4,40.8,70.0,38.0,107.6,30.0,101.2,50.8,119.4,31.8,44.4,27.0,43.6,62.4,17.8,80.6,75.6,80.0,114.0,66.2,95.6,94.0,39.6,76.8,32.4,33.6,10.8,71.2,50.0,63.4,50.0,40.0,48.0,20.8,34.0,50.0,27.8,23.2,36.4,50.0
20.0,132.6,33.2,32.4,151.6,40.0,30.0,46.4,32.4,115.2,47.2,143.4,54.8,60.0,73.0,70.0,36.8,73.8,38.4,60.0,13.2,54.6,10.0,43.4,30.0,76.0,30.8,20.0,40.0,10.0,41.6,72.4,30.0,141.0,23.2,50.4,39.2,85.6,54.4,77.8
12.8,46.8,32.4,14.0,40.8,120.6,10.8,51.2,66.4,40.0,137.4,10.0,44.4,137.0,59.6,0.0,91.2,151.2,77.0,94.0,59.6,54.8,16.8,59.4,100.2,83.8,22.8,10.0,66.0,65.2,35.2,49.6,50.0,27.6,38.4,23.2,103.4,92.0,63.4,57.6
56.4,101.6,10.0,126.6,113.4,30.0,28.4,39.0,108.0,131.0,140.6,142.4,39.8,37.0,20.0,15.6,135.6,101.2,34.6,45.6,50.6,20.0,20.0,20.0,102.6,20.0,50.0,20.0,19.2,40.0,49.0,39.8,20.4,41.8,30.0,10.0,50.0,61.6,103.6,72.8
65.4,121.8,58.4,78.8,35.6,70.4,21.6,113.0,39.2,78.0,73.2,38.0,119.4,157.0,56.0,73.4,40.0,76.6,85.6,110.6,20.0,18.0,57.6,67.0,40.0,116.4,64.6,107.6,26.6,77.6,120.8,23.2,85.6,20.0,19.4,10.0,40.0,98.0,50.0,20.4
86.8,36.6,48.4,34.0,30.8,47.4,169.8,30.0,35.6,107.4,121.4,106.0,20.0,83.2,22.4,28.6,41.0,46.8,154.0,35.6,52.6,82.8,59.4,27.6,40.0,75.6,80.0,36.0,39.6,33.6,28.0,25.6,27.2,61.6,30.0,79.0,55.4,50.0,23.6,50.0
64.8,35.4,20.8,40.0,64.2,30.0,128.0,134.6,23.2,30.0,28.6,64.8,49.0,117.8,61.4,28.0,14.2,76.2,61.0,135.4,58.0,40.4,20.0,40.0,53.6,40.8,64.0,29.8,50.0,102.4,47.4,74.8,50.0,73.0,60.0,27.2,50.0,55.4,20.0,31.2
13.2,94.4,143.4,88.4,82.0,78.0,108.0,60.8,95.6,30.0,40.0,27.0,107.6,34.0,29.2,109.2,26.2,8.0,40.0,30.0,74.4,44.0,83.8,52.4,20.0,30.8,10.4,26.4,112.2,14.4,28.0,10.0,75.0,20.0,48.8,0.0,42.4,20.0,59.0,20.8
133.6,60.0,50.0,33.2,37.2,40.0,46.8,88.0,63.2,58.4,129.6,64.0,66.0,37.6,32.4,48.0,85.2,112.8,22.4,30.0,45.8,35.2,10.0,60.0,57.6,30.0,42.8,83.2,69.8,62.4,77.2,24.0,96.4,148.2,84.8,40.8,10.0,50.0,50.8,55.2
105.8,50.4,80.4,46.0,41.6,106.0,40.0,40.0,148.2,36.8,38.4,45.4,26.4,20.0,40.0,49.2,78.2,10.2,32.4,85.6,58.6,80.4,75.6,124.8,74.0,102.8,31.6,73.8,27.2,40.0,59.0,84.4,77.4,20.0,48.0,48.0,24.2,56.8,34.8,71.2
10.0,137.8,40.8,68.6,153.2,40.0,43.8,54.8,30.0,17.0,51.6,24.0,93.4,12.4,10.0,29.4,76.8,120.8,143.2,10.0,50.0,13.6,30.0,25.6,81.0,110.0,79.4,68.0,66.8,70.0,51.0,20.0,12.0,40.0,63.6,62.0,42.4,10.0,135.6,26.8
60.0,104.4,20.0,104.6,61.6,50.0,70.0,82.4,60.6,35.0,114.0,97.6,118.8,70.0,50.0,82.0,20.0,104.2,128.6,73.2,40.0,60.0,30.0,47.2,31.2,74.2,88.6,75.6,52.0,30.0,30.8,78.2,40.0,133.0,38.4,32.4,14.0,57.4,50.0,65.6
32.8,30.0,50.0,32.8,40.0,30.0,147.0,41.2,50.0,20.0,137.4,17.6,100.0,62.4,31.6,23.4,69.6,87.8,70.0,65.0,8.0,102.6,53.4,42.2,60.0,137.6,52.0,20.0,72.0,40.0,121.4,47.2,70.0,40.0,47.6,74.4,22.4,11.8,108.4,77.8
40.0,109.0,21.6,20.0,95.4,23.6,78.0,71.6,49.6,69.0,60.0,50.0,72.8,40.0,25.0,0.0,121.2,42.2,78.8,20.8,30.0,28.6,82.8,55.4,62.4,52.8,85.6,29.6,44.2,50.8,50.8,60.0,12.4,54.8,0.0,26.4,82.0,10.0,69.0,40.0
50.0,30.8,76.4,84.6,30.0,90.8,130.4,56.0,30.0,73.6,40.0,72.6,28.8,114.6,55.6,50.0,66.0,20.2,48.4,100.8,70.0,14.4,91.4,120.0,40.8,0.0,19.2,53.2,40.6,12.0,40.0,20.0,34.6,6.4,26.8,35.6,57.2,95.8,53.2,41.6
117.4,96.8,17.2,50.6,86.4,73.8,10.0,42.8,48.4,101.6,23.6,23.0,64.2,69.6,46.8,30.0,10.0,69.0,47.2,49.6,27.6,54.8,35.6,113.6,23.2,29.0,23.2,119.8,115.2,30.0,28.8,63.2,50.0,30.0,89.2,30.0,52.2,52.4,50.0,80.0
5.6,60.0,44.2,82.8,33.2,40.0,55.4,60.0,56.6,40.0,63.4,40.0,34.8,28.8,20.0,95.4,30.0,122.8,50.8,81.6,20.0,86.4,39.2,24.4,160.0,64.6,5.6,81.6,76.0,50.0,36.8,55.2,21.4,85.6,30.0,34.0,40.0,7.2,60.8,31.0
73.2,50.2,70.8,50.0,0.0,114.0,50.0,54.4,133.4,40.4,73.4,60.0,30.0,30.0,56.8,52.8,32.4,38.8,60.0,31.0,20.0,63.2,30.0,40.0,16.4,30.0,36.0,21.6,32.4,30.8,60.2,33.2,30.0,50.8,44.4,47.2,40.0,4.8,34.4,44.8
20.2,37.2,48.4,57.6,45.8,100.6,30.0,91.8,20.0,65.2,52.4,42.6,63.2,104.0,16.4,11.6,0.0,42.8,52.8,75.2,114.2,20.0,46.8,32.4,50.0,52.0,42.4,30.0,60.0,62.0,21.6,10.0,78.0,26.4,60.0,10.0,20.0,13.2,13.6,58.0
40.0,40.8,20.0,100.6,10.0,13.6,70.0,109.8,82.2,50.0,13.6,20.0,45.0,51.8,83.8,12.4,70.0,50.4,67.8,56.6,66.4,60.0,30.0,51.6,23.2,41.6,273.6,0.0,34.6,50.8,33.2,50.0,30.0,65.4,20.0,2.6,60.0,20.0,116.8,51.6
10.0,18.0,31.6,10.0,57.0,20.0,130.6,30.6,70.4,50.0,65.0,22.0,61.0,60.8,40.8,33.2,158.6,27.6,34.4,40.0,79.2,20.0,40.8,20.8,0.0,40.0,40.2,36.8,54.2,38.8,30.0,44.0,28.4,46.0,47.0,187.8,83.2,98.6,36.0,191.6
52.6,43.2,82.0,113.0,30.8,94.8,70.6,50.0,32.0,18.8,38.0,95.4,47.6,16.4,61.4,73.8,10.0,13.6,59.6,13.8,51.6,30.0,50.0,121.6,39.2,21.0,119.0,93.6,146.4,30.0,118.4,52.8,40.2,42.2,0.0,20.0,10.8,50.0,60.0,30.0
60.6,64.4,38.2,108.0,116.2,96.8,30.8,30.0,31.6,76.8,90.0,50.0,0.0,46.0,159.4,38.2,109.6,13.2,119.2,13.2,30.0,74.8,85.2,124.6,59.2,40.0,79.8,37.0,87.2,35.2,138.0,59.2,60.8,30.0,50.8,105.0,94.8,40.0,41.2,3.2
42.0,32.8,30.0,20.8,41.2,53.2,31.2,61.6,12.8,40.2,88.2,78.0,44.8,15.2,104.2,40.0,11.6,18.8,21.6,63.4,65.0,75.0,63.0,30.8,34.0,20.0,88.0,20.0,40.6,68.8,90.6,15.2,56.4,52.4,40.4,103.8,56.4,30.0,102.4,108.6
50.0,65.6,105.6,40.0,48.0,52.8,20.0,67.2,52.4,0.0,67.6,48.8,56.0,22.8,47.2,55.6,44.0,20.0,28.0,56.4,50.0,79.0,15.4,20.0,182.4,26.2,85.4,121.0,66.8,130.2,40.0,74.8,34.8,39.6,14.4,94.4,74.0,98.6,129.0,30.0
33.2,0.0,10.0,45.2,50.0,23.2,3.2,42.8,22.4,58.2,41.6,10.0,30.8,30.0,33.2,48.2,30.8,59.6,40.8,20.0,42.8,57.0,10.0,50.0,41.6,46.4,24.4,40.4,169.4,38.0,60.0,16.6,31.6,175.0,27.4,32.4,23.6,9.6,75.8,23.2
90.8,60.0,10.8,14.8,59.6,20.8,40.8,53.2,38.8,37.6,47.2,10.0,40.0,22.4,10.4,31.2,11.6,30.0,40.0,20.0,115.6,152.6,174.2,30.0,40.0,141.6,30.0,66.2,42.4,31.8,163.2,35.6,40.0,9.6,76.4,58.0,62.0,20.0,31.0,135.6
37.8,10.0,50.0,90.0,24.0,64.0,34.0,40.0,34.8,34.4,50.0,30.0,25.6,30.0,0.0,32.2,52.4,30.0,80.4,50.8,40.0,48.0,139.0,105.0,155.8,20.0,40.0,56.4,47.6,133.0,70.4,46.0,42.0,20.0,49.2,35.8,115.0,87.6,30.0,40.0
41.6,40.0,30.0,10.0,30.0,20.0,40.4,50.0,30.0,30.0,37.4,24.8,40.8,28.0,50.4,56.4,49.4,30.0,43.2,35.6,48.4,30.4,40.0,0.0,83.4,104.0,77.6,129.2,86.4,30.4,102.0,51.6,153.4,40.0,72.8,20.0,58.0,30.0,40.8,21.2
30.0,28.4,0.0,87.2,53.2,67.6,60.0,20.0,31.6,21.0,20.0,20.0,75.4,50.0,40.0,40.8,20.0,60.0,30.0,40.0,78.0,30.8,59.6,67.4,20.8,27.0,20.0,20.8,13.6,37.2,20.0,90.4,35.6,38.4,64.4,70.0,107.4,100.2,40.0,20.8
10.0,34.8,21.2,36.6,30.0,20.0,50.4,50.0,40.0,40.0,97.0,60.0,40.0,80.2,40.0,54.8,22.8,40.4,50.0,38.0,54.4,50.8,138.4,40.0,47.6,30.0,93.2,51.2,70.0,26.4,79.8,83.8,57.6,50.0,22.8,87.0,70.6,20.0,82.2,112.8
52.8,42.6,106.0,20.0,34.0,59.2,52.4,60.0,40.0,20.0,0.4,40.0,30.0,14.8,16.4,30.0,30.0,10.0,10.0,50.0,20.0,67.4,127.6,40.0,56.0,50.0,36.8,34.4,92.8,40.0,66.6,76.0,16.8,36.4,60.8,30.0,102.0,10.0,66.6,97.2
26.0,133.2,30.0,49.6,0.0,25.6,55.8,20.0,49.6,56.0,120.8,66.6,10.0,68.8,10.0,152.4,97.2,30.0,28.8,23.2,75.6,46.2,20.0,35.8,79.6,31.6,136.4,85.4,83.4,64.2,40.0,68.2,33.2,38.4,36.0,11.6,54.8,58.6,20.0,0.0
143.2,72.4,72.4,46.4,49.0,40.8,55.4,48.8,90.8,11.6,95.6,72.2,59.8,11.6,69.6,13.2,51.4,38.4,77.4,21.6,130.4,88.8,164.4,40.0,26.4,47.2,87.8,50.0,36.6,18.4,20.0,40.0,79.2,42.4,49.2,39.0,39.6,79.6,22.4,30.0
48.4,30.0,95.0,22.2,30.0,30.0,0.0,10.0,10.0,20.0,30.2,7.0,39.6,144.2,46.4,24.0,13.2,50.0,17.6,68.8,50.0,10.0,35.6,94.8,147.4,10.0,20.0,30.0,68.4,27.0,0.0,31.8,40.0,50.8,45.2,19.2,0.0,28.2,50.0,30.0
56.0,30.0,6.4,122.4,10.0,94.4,23.2,16.4,20.0,56.6,63.2,74.6,20.8,34.8,68.4,38.0,11.6,55.6,70.4,40.8,119.6,118.0,10.0,20.0,69.2,149.6,50.0,66.0,34.8,108.8,37.8,1.2,40.0,46.4,45.8,20.0,55.0,29.6,32.8,10.2
5.6,28.0,71.2,20.8,30.0,20.0,61.6,28.0,72.6,17.2,95.6,46.4,66.4,80.2,23.2,66.8,43.2,5.6,20.0,30.0,64.4,80.0,30.0,29.2,64.0,48.8,50.0,40.8,62.0,60.0,46.0,143.4,41.6,36.2,45.8,104.0,60.6,56.4,29.6,10.0
113.8,75.2,70.4,35.2,51.2,20.0,54.6,40.0,33.2,60.8,30.8,27.6,28.4,36.4,95.6,50.0,157.4,30.0,61.0,31.6,50.0,57.8,56.4,33.4,99.0,35.6,24.4,47.2,48.8,37.6,35.2,60.4,30.0,104.0,11.6,20.0,72.8,106.0,25.6,22.8
47.2,64.0,40.0,23.4,20.4,69.6,10.0,30.0,31.6,93.2,0.0,10.0,30.8,20.0,54.6,69.8,20.4,81.6,29.2,30.8,28.0,40.0,73.2,50.0,20.0,53.2,11.6,26.0,31.6,51.6,26.4,62.4,7.2,98.0,47.8,29.6,23.0,25.4,70.0,7.2
72.8,56.6,72.0,106.2,0.0,61.6,100.2,23.6,39.4,24.4,10.0,54.0,74.4,10.0,76.8,20.0,60.6,10.8,40.8,54.0,20.0,20.0,50.0,38.0,70.8,10.0,70.0,30.0,49.0,47.2,71.0,10.0,40.4,30.0,23.4,114.4,24.0,64.0,40.0,57.2
