0.0
8.8
8.2
0.0
0.0
0.8
3.6
9.6
8.0
17.2
11.2
10.0
21.8
21.6
34.6
14.0
20.6
15.4
34.0
16.4
22.6
21.2
6.4
8.0
15.2
20.0
24.2
27.2
22.0
24.6
21.4
28.8
18.8
31.4
36.0
17.2
17.4
20.8
20.0
20.2
23.0
32.0
26.6
23.0
15.2
39.6
20.0
11.6
23.6
34.0
23.0
22.4
31.6
13.2
18.8
28.0
14.6
18.0
16.8
19.0
21.0
17.4
21.0
34.4
21.0
23.6
22.6
20.6
16.0
19.4
11.4
25.6
18.4
30.0
18.4
20.0
26.8
20.4
22.0
20.8
17.6
15.4
14.4
19.2
28.6
20.0
23.4
13.6
20.0
7.2
9.2
11.2
8.8
3.2
4.8
4.0
4.8
4.8
1.6
8.0
