24.8
36.2
42.0
39.4
46.2
32.0
33.0
54.4
36.2
49.4
36.2
74.2
62.4
38.4
42.6
64.4
38.8
27.0
26.6
61.6
46.4
59.0
35.6
46.6
36.4
36.0
44.0
12.8
25.8
64.6
29.2
48.2
20.2
16.0
46.0
38.8
45.0
38.8
46.8
46.0
48.8
34.8
46.4
51.2
39.2
32.0
88.4
55.4
45.2
55.8
49.2
45.6
31.6
36.8
37.0
39.2
22.4
15.8
39.2
48.0
40.6
41.6
43.8
42.4
44.2
41.6
45.8
41.6
40.8
48.8
30.8
30.4
45.6
54.6
43.8
73.6
38.4
38.4
33.4
47.2
33.4
46.2
42.4
48.8
35.4
38.4
47.0
33.8
52.8
45.8
46.4
37.2
32.2
22.8
36.8
75.0
51.4
53.2
55.8
48.8
61.6
30.0
17.2
84.4
22.4
46.6
48.4
42.4
51.2
69.6
60.8
24.0
65.0
42.6
41.4
92.4
64.4
48.4
28.8
12.8
52.4
62.4
56.0
65.0
49.6
81.8
36.0
81.6
54.6
34.4
62.4
45.2
46.4
35.4
49.8
64.4
35.2
38.0
61.0
66.8
38.2
46.2
53.2
28.8
45.0
60.6
48.2
66.8
50.4
62.0
42.4
28.4
51.6
68.0
77.2
57.8
54.4
36.2
29.2
63.2
40.6
67.4
40.8
53.0
54.0
40.8
33.8
34.2
45.8
42.0
35.2
35.2
67.8
49.8
21.0
48.0
51.4
42.4
44.4
45.8
45.0
50.4
32.2
53.2
43.0
55.8
58.4
36.4
49.6
54.8
58.4
36.0
53.8
49.0
41.6
73.6
54.6
51.6
41.6
72.2
89.8
85.6
81.8
47.6
37.2
36.8
50.6
59.0
46.4
49.2
31.0
56.6
59.8
56.2
37.4
37.6
39.8
73.2
58.2
36.2
16.0
28.8
51.2
53.6
53.4
39.0
50.2
62.6
67.4
41.6
47.8
49.4
63.0
37.4
35.6
43.2
42.0
74.0
36.8
44.8
63.0
29.2
52.0
35.4
35.6
30.8
51.4
50.4
44.4
65.6
52.4
54.8
63.6
44.0
49.0
37.8
50.4
54.2
59.0
32.0
43.2
32.0
45.6
32.8
35.6
60.4
52.8
59.6
42.6
103.4
60.6
29.4
50.2
40.2
44.2
33.0
42.8
42.4
92.0
38.4
35.2
34.2
52.2
45.4
52.4
39.8
97.2
40.8
72.2
25.6
46.6
38.4
51.2
63.4
45.0
52.6
62.0
44.8
50.6
55.8
46.4
61.6
59.4
69.4
46.6
36.4
47.8
42.4
41.6
50.2
26.4
54.6
54.4
68.8
40.6
36.0
52.8
78.6
68.4
45.0
29.2
39.2
22.4
39.0
36.0
42.4
