77.0,27.2,40.0,20.2,88.2,20.0,46.4,49.8,137.4,70.0
43.2,78.8,134.4,10.0,94.8,147.4,89.6,115.0,97.2,106.0
132.2,95.6,122.8,122.4,11.6,140.6,123.6,168.2,127.8,93.4
108.6,70.4,120.2,144.4,40.8,34.0,0.0,70.2,99.2,125.4
90.0,28.8,160.0,92.6,72.4,56.6,114.8,87.6,106.8,158.0
116.4,49.2,148.4,88.6,106.4,98.4,80.8,84.4,111.6,56.2
97.8,79.6,108.8,108.0,103.2,100.2,24.8,23.0,109.4,123.8
76.4,45.6,81.2,25.2,132.6,97.4,91.6,96.2,139.2,101.6
45.8,116.2,101.4,109.0,20.0,123.8,107.6,94.8,43.8,109.6
68.0,119.6,168.8,99.0,20.0,95.2,97.0,132.0,100.4,40.0
118.0,102.8,34.4,68.6,91.4,129.0,10.0,30.0,116.0,166.4
98.2,69.8,86.8,126.0,34.4,102.6,107.8,128.0,81.8,117.8
95.6,55.2,24.4,30.0,56.0,129.6,36.4,96.8,50.8,100.4
122.2,23.2,79.0,41.2,92.0,112.0,103.0,111.2,118.6,49.6
36.0,80.8,68.2,41.4,148.4,48.8,130.8,119.4,37.6,72.4
10.0,55.0,19.2,0.0,40.0,66.4,130.8,31.6,121.0,110.6
27.4,41.6,44.0,154.0,132.6,18.4,137.2,56.0,40.8,82.8
64.2,49.8,123.8,69.0,33.6,30.0,131.6,103.8,107.2,30.0
70.6,116.4,106.0,116.8,32.8,56.8,101.6,98.8,129.0,139.2
30.0,44.6,117.0,106.4,65.2,170.4,148.8,116.4,56.6,104.6
106.0,44.0,151.6,30.0,67.4,123.6,71.6,40.0,117.8,111.4
104.0,151.0,10.4,20.0,105.0,97.6,73.6,97.2,97.0,200.6
101.0,144.0,155.4,216.6,110.0,98.4,185.0,109.2,110.0,115.4
99.2,216.2,197.8,201.6,90.0,61.0,93.8,185.6,30.0,16.8
37.6,30.0,108.8,216.6,122.2,188.0,91.2,243.0,125.4,160.6
30.0,179.2,114.6,70.4,191.0,166.8,99.0,141.4,187.0,68.6
92.8,38.0,175.2,88.2,192.6,127.0,69.2,104.8,111.0,135.8
86.0,172.8,114.0,66.0,156.8,99.0,92.2,103.2,89.8,109.4
42.8,48.8,130.4,120.6,133.8,195.6,30.0,174.8,93.2,77.6
31.0,151.2,145.6,44.0,215.2,98.4,162.0,141.8,53.0,151.2
123.0,204.6,150.6,179.0,94.2,105.6,188.0,110.0,97.2,39.2
237.6,131.6,258.4,112.8,120.0,177.6,115.8,92.2,157.2,117.0
173.4,162.0,180.4,151.4,139.8,138.0,102.6,94.8,88.8,111.8
100.2,34.2,158.6,0.0,78.4,20.8,210.2,172.2,96.6,204.0
166.6,79.2,147.2,89.6,157.6,53.0,215.2,156.8,34.6,130.0
96.8,148.0,50.2,97.4,79.6,66.0,50.0,112.6,40.0,156.6
204.4,7.2,85.0,139.8,138.8,85.4,100.0,140.2,20.0,190.4
131.4,46.6,70.4,181.8,135.0,47.2,192.2,150.0,119.4,114.6
150.6,163.0,53.4,202.2,115.8,102.2,142.0,170.6,132.4,80.6
118.8,80.4,75.4,221.8,198.4,87.6,91.8,30.0,34.8,140.4
114.4,108.8,42.8,253.0,104.2,144.6,158.0,117.2,179.6,192.4
221.2,171.6,198.6,200.6,210.6,124.6,125.4,239.2,30.0,133.6
203.6,106.4,153.0,54.0,131.0,112.8,175.0,133.6,175.0,40.0
160.2,50.2,186.2,127.8,95.4,171.8,162.2,120.4,72.4,84.2
19.2,183.0,80.8,195.4,135.6,83.6,69.6,208.2,116.2,71.8
89.4,97.6,169.0,56.0,212.6,127.4,0.0,86.4,92.4,107.6
195.4,11.2,106.2,110.0,117.4,148.0,155.0,117.2,92.0,168.6
205.0,106.8,135.6,171.8,116.4,78.0,27.8,134.2,122.0,141.6
215.0,44.8,120.8,111.4,82.2,122.4,111.8,33.0,93.4,186.0
136.0,145.0,30.0,180.4,124.8,64.0,51.0,74.0,76.0,55.8
