364.0,764.5,697.25,298.0,936.4,483.0,417.8,695.0,782.0,231.6,458.3333333333333,700.3333333333334,383.3333333333333,563.0,521.25,508.3333333333333,580.8,287.0,502.5,1010.0
755.0,569.0,559.5,2071.0,515.1111111111111,862.0,459.5,342.6666666666667,300.0,525.0,426.25,269.5,670.0,506.8,745.0,435.0,150.0,268.5,246.83333333333334,325.0
1857.8,113.0,279.6666666666667,2020.0,655.5,230.33333333333334,1221.0,515.4,362.0,279.0,245.33333333333334,354.3333333333333,1677.4285714285713,299.2,1588.0,1454.8,1709.8,660.6666666666666,535.0,537.3333333333334,1720.3333333333333
752.5714285714286,340.25,465.3333333333333,1681.7142857142858,200.0,625.0,707.0,1621.0,2272.0,356.0,1596.2,1365.0,371.75,359.25,493.2,497.6666666666667,434.5,244.66666666666666,730.5,112.4,1895.8
604.25,200.83333333333334,510.7142857142857,1749.5,1965.2,599.25,437.5,470.3333333333333,1215.2,277.5,717.5,112.0,513.3333333333334,210.4,290.25,621.3333333333334,2149.714285714286,385.6666666666667,594.6666666666666,590.6,249.66666666666666
557.4285714285714,220.14285714285714,677.6666666666666,276.5,495.0,2200.5,160.33333333333334,2785.0,332.6666666666667,309.3333333333333,430.5,1966.0,1728.0,505.0,433.0,596.0,1137.0,698.3333333333334,541.4,2392.6,2168.0
249.5,2336.8333333333335,105.6,2465.0,576.6666666666666,460.5,516.4,568.4,512.25,671.25,498.6666666666667,564.75,75.0,300.0,249.33333333333334,231.6,1659.6,636.5,232.6,379.5,623.75
1616.142857142857,400.0,491.0,1950.3333333333333,1933.0,366.4,459.6,455.3333333333333,386.0,1034.0,1364.6666666666667,374.0,481.2857142857143,446.0,75.0,1520.25,202.0,406.3333333333333,1869.0,2326.75,653.0
665.375,1921.0,2164.3333333333335,300.5,311.5,2652.6666666666665,213.75,1570.0,445.875,452.0,478.25,495.0,335.0,2338.0,1370.2,530.8571428571429,1974.5,290.0,200.0,440.3333333333333,435.0
251.4,1945.5,624.3333333333334,1692.0,200.0,127.0,2168.6666666666665,351.5,290.0,2360.0,214.0,493.2857142857143,1699.6666666666667,1509.5,772.0,322.5,604.0,231.2,767.0,610.6666666666666,547.75
461.0,475.25,424.3333333333333,564.6666666666666,1117.3333333333333,1485.6666666666667,450.0,343.3333333333333,2203.5,1912.0,407.0,339.3333333333333,627.2,336.6666666666667,2135.25,274.6666666666667,1910.2,1494.0,411.6,183.25,1851.3333333333333
575.6666666666666,671.0,1850.4,400.25,211.85714285714286,532.75,718.0,441.2,1802.0,1436.25,375.8,551.0,266.6666666666667,1900.1666666666667,347.3333333333333,622.2,1624.3333333333333,1757.3333333333333,763.0,1864.3333333333333,503.0
520.0,728.0,1891.2,409.8333333333333,511.0,480.75,633.0,501.0,1275.0,550.25,597.3333333333334,2048.3333333333335,1969.0,1580.8333333333333,262.6666666666667,2254.0,181.25,298.8,437.2,332.6666666666667,699.0
1945.25,187.5,352.6666666666667,553.5,631.8333333333334,584.1666666666666,2479.8333333333335,389.0,514.0,1662.0,490.0,328.0,492.75,597.5,1771.5,2316.6666666666665,450.6,539.6666666666666,369.6666666666667,387.2,256.4
423.75,1989.4,2034.4,296.6666666666667,505.0,359.5,630.25,331.0,2294.0,1810.0,577.0,366.5,294.4,461.7142857142857,496.0,453.25,518.6666666666666,1353.1666666666667,273.3333333333333,175.0,623.4
521.25,275.0,2428.0,448.25,225.0,427.5,347.3333333333333,531.0,528.2,2535.0,317.6666666666667,770.0,190.0,1468.2,612.4,451.5,586.5,881.0,2234.25,523.8571428571429,234.0
2907.5,2403.0,288.6666666666667,526.0,522.8,637.6666666666666,200.0,541.3333333333334,622.75,308.2,235.0,480.75,769.5,492.8,191.66666666666666,232.75,509.1666666666667,524.75,605.5,761.0,251.6
245.5,490.0,520.75,428.5,674.4,555.0,2265.5,585.0,556.5,432.0,425.0,614.4,581.3333333333334,372.3333333333333,234.33333333333334,391.0,91.85714285714286,544.75,177.5,548.0,475.6
2237.2,62.5,792.0,472.8,454.0,353.75,369.0,594.5,1901.75,137.5,552.0,463.6666666666667,1509.0,432.6,448.6666666666667,440.25,555.8333333333334,513.0,366.3333333333333,82.0,157.33333333333334
487.6666666666667,3169.0,667.8571428571429,576.3333333333334,495.125,1162.3333333333333,509.75,474.4,1520.0,601.8,454.2857142857143,255.75,486.6666666666667,2099.75,660.0,317.8333333333333,504.6,83.33333333333333,51.0,2103.25,2292.75
622.0,1843.0,2336.8,373.4,1555.8333333333333,420.8,282.5,499.0,633.0,260.0,1792.5714285714287,379.25,1784.1666666666667,332.0,2128.4,609.0,396.6666666666667,304.0,200.0,370.0,436.3333333333333
431.75,509.875,434.8,133.33333333333334,462.25,1816.5,335.4,584.3333333333334,170.0,2217.0,619.6666666666666,522.3333333333334,2479.6666666666665,218.33333333333334,2081.0,103.0,2223.3333333333335,218.66666666666666,407.0,275.0,672.0
163.4,214.0,422.3333333333333,1556.3333333333333,2560.0,1396.0,1566.1666666666667,1761.5,2053.4,486.5,1540.25,310.5,236.75,390.0,413.5,1809.0,2087.0,382.2,1800.5,1594.7142857142858,334.5
1587.2,1825.75,272.75,502.5,1886.2,2257.6666666666665,667.3333333333334,1397.6666666666667,422.1666666666667,471.3333333333333,323.75,379.5,126.0,210.28571428571428,1735.0,2056.0,411.7142857142857,1598.8333333333333,259.6,538.0,47.0
503.5,326.3333333333333,1740.25,580.0,1709.0,161.0,489.0,581.25,1008.0,511.8,455.4,281.25,403.5,2159.6,2211.5,233.0,298.3333333333333,207.57142857142858,593.0,539.0,1823.3333333333333
614.4,1047.25,341.5,534.5,2028.5,276.2,218.0,202.0,499.75,1675.8,447.25,100.0,1905.6666666666667,2078.8,789.6666666666666,1118.0,396.2,1712.1666666666667,515.0,338.6666666666667,478.6666666666667
2016.8333333333333,444.3333333333333,569.5,494.42857142857144,457.0,188.0,174.0,1992.2,211.66666666666666,2070.0,431.75,401.0,220.5,474.75,184.0,435.5,2211.25,246.75,1935.0,506.0,1556.5
293.25,1973.0,231.6,489.3333333333333,368.3333333333333,2337.0,1946.6666666666667,1781.0,2212.75,1697.0,489.5,332.2,1115.3333333333333,251.66666666666666,1498.3333333333333,2053.0,399.8333333333333,110.0,435.5,1616.6,1895.75
2688.75,519.25,1840.25,161.0,560.2,318.6,615.6666666666666,652.25,53.333333333333336,1977.6666666666667,175.33333333333334,175.0,2118.8,351.5,504.75,544.8333333333334,175.0,200.0,2583.8,347.0,459.0
2209.75,1460.0,476.14285714285717,788.75,1129.3333333333333,416.5,419.6666666666667,2130.75,1329.75,571.2,545.0,360.25,200.0,258.4,587.0,583.5,594.5,126.0,2123.6,655.0,161.0
442.5,157.8,690.6666666666666,497.25,515.3333333333334,450.6666666666667,236.5,554.75,2525.8,183.33333333333334,1851.3333333333333,301.3333333333333,632.6666666666666,636.0,2381.25,160.0,451.5,467.25,1508.5,133.4,2409.75
440.3333333333333,435.6666666666667,488.0,295.5,1656.0,327.5,506.1666666666667,494.0,321.0,488.8333333333333,369.0,2236.5,571.6666666666666,125.0,2414.0,616.4,2241.1666666666665,2313.25,237.0,581.0,348.6
455.0,1775.25,385.1666666666667,1406.0,2265.0,125.0,1405.857142857143,497.5,1717.25,1622.75,515.75,1592.0,621.6666666666666,379.0,125.0,346.2857142857143,424.0,1683.0,1802.3333333333333,1588.1666666666667,599.25
2181.0,539.8,526.8333333333334,100.0,511.0,1331.0,321.2,425.0,512.3333333333334,332.0,402.5,2179.75,453.6,603.2,150.0,2629.0,200.0,678.6666666666666,576.0,565.4,169.0
537.0,1638.0,1773.3333333333333,440.5,482.5,125.0,416.0,845.3333333333334,493.5,683.0,2014.75,1058.0,162.85714285714286,1598.2,247.5,50.0,427.5,1935.6,498.0,464.5,493.6
128.42857142857142,533.5,309.2,351.0,574.0,497.5,420.0,654.0,1883.4,491.5,1967.4,240.0,2181.5,704.2,1845.0,2168.5,425.75,2442.6666666666665,1493.3333333333333,2408.0,382.5
1790.25,1537.5714285714287,495.4,1879.6666666666667,1190.25,1121.4,295.0,110.0,384.0,906.75,1312.0,385.6,1621.25,460.4,2518.0,385.0,383.0,236.8,1604.2,2072.0,421.0
296.2857142857143,1418.0,170.0,473.0,561.3333333333334,725.0,1697.0,816.6666666666666,401.6666666666667,2881.6666666666665,450.5,379.6,621.2,302.3333333333333,377.85714285714283,2363.5,459.2,2026.0,2493.0,1828.8,960.4
271.6666666666667,739.5,430.5,2324.0,535.75,200.0,432.4,1764.6666666666667,2076.0,164.75,1869.0,491.0,403.0,2574.0,1726.5,454.1666666666667,698.2857142857143,332.25,235.0,2114.1666666666665,332.6666666666667
773.25,340.5,378.0,1739.857142857143,588.6,1771.5,2413.75,476.5,541.0,397.3333333333333,449.25,718.0,1978.5,2121.0,346.8,1679.0,536.0,439.3333333333333,1321.6666666666667,1762.8,1584.6666666666667
567.8333333333334,510.3333333333333,1313.3333333333333,404.0,583.5,370.8,343.25,245.0,1879.3333333333333,830.3333333333334,430.5,1583.4,1919.5,538.25,2256.25,424.14285714285717,1030.5,176.25,730.0,1725.6,201.66666666666666
350.0,307.6,2562.0,1901.5,470.0,281.8,451.0,583.8333333333334,441.75,525.8333333333334,2072.0,465.6666666666667,534.8,254.75,2363.25,91.5,275.0,2491.5,271.25,552.8,572.3333333333334
175.71428571428572,493.4,51.0,1652.5,2413.25,1917.5,1853.8,1573.3333333333333,261.1818181818182,479.4,210.0,546.0,2350.0,1397.2,836.5,492.0,200.0,374.6,597.0,208.0,1388.5
396.6666666666667,2351.0,283.3333333333333,1615.0,358.4,358.0,380.0,1570.25,1252.3333333333333,1346.0,1638.857142857143,1352.0,1146.0,336.6,292.6,2116.3333333333335,1928.3333333333333,1850.0,212.5,482.6666666666667,166.66666666666666
298.5,390.0,509.5,314.5,1440.0,1516.6,166.66666666666666,431.0,411.85714285714283,2382.0,1628.2,287.5,2305.75,1768.75,495.25,373.25,340.3333333333333,1153.3333333333333,251.4,439.6,1763.375
394.6,188.0,322.0,336.25,782.0,408.25,2006.3333333333333,351.25,386.0,259.8,450.5,2004.0,1828.6666666666667,730.3333333333334,1965.75,428.5,1307.6666666666667,1919.25,319.6666666666667,345.0,1696.375
486.2,414.8333333333333,1686.25,2415.0,1736.6666666666667,674.2,544.3333333333334,531.0,288.75,403.4,500.3333333333333,1832.0,2087.0,570.6666666666666,646.0,2581.8,125.0,2160.5,424.0,361.5,647.6666666666666
1646.75,458.2,1353.0,551.5,318.6666666666667,273.6,2063.25,518.5,1878.2,1492.0,1569.5,435.85714285714283,531.8,1483.0,1689.2,1438.8,396.0,463.6,484.0,456.0,2106.5
347.0,2558.0,436.5,486.0,1987.6666666666667,236.0,1864.6,498.75,2160.6666666666665,2669.5,432.8,737.0,287.2857142857143,291.2,289.1666666666667,2242.75,601.5,588.0,539.6,25.0,505.4
333.5,1702.6666666666667,549.2,1786.8333333333333,1161.0,314.0,566.25,1468.0,594.1428571428571,448.0,1971.6,325.6,405.0,210.75,318.25,1958.0,1889.5,2061.0,402.6666666666667,1686.6666666666667,316.5
583.0,1476.3333333333333,311.0,1725.3333333333333,2250.4285714285716,503.0,2422.25,435.85714285714283,2032.8,225.0,575.5,662.5,206.0,279.5,422.25,2099.3333333333335,511.8,1604.5,648.8333333333334,526.0,625.0
2076.0,502.4,537.3333333333334,2254.3333333333335,462.5,476.3333333333333,264.0,1632.3333333333333,197.6,598.0,1981.0,484.0,339.5,582.8571428571429,1639.1666666666667,450.8,654.4,474.5,1672.8,828.0,195.33333333333334
1596.3333333333333,1969.0,218.0,1715.5,372.0,518.3333333333334,246.375,2548.8,345.8,425.4,2336.1666666666665,225.0,403.6666666666667,596.6666666666666,546.3333333333334,150.0,1756.5,2268.5,566.6,488.5,256.0
237.5,323.0,1179.0,1336.0,1020.25,318.2857142857143,503.0,1669.0,477.0,419.1666666666667,705.3333333333334,469.8,1647.5,654.0,2072.0,1673.8333333333333,1188.0,289.7142857142857,650.0,298.75,2210.1428571428573
2737.5,377.6666666666667,398.6,544.5,467.5,652.8,220.5,579.75,1082.75,917.3333333333334,1151.3333333333333,216.0,1770.0,482.5,866.3333333333334,1072.5555555555557,254.33333333333334,2513.0,610.3333333333334,339.14285714285717,436.2
1740.5,387.75,651.25,323.6666666666667,500.3333333333333,2210.5,740.3333333333334,618.0,1006.0,438.5,2198.25,319.0,792.0,2228.0,397.5,397.6,472.6666666666667,1054.3333333333333,1058.4,1766.25,208.33333333333334
1902.0,533.6,250.0,727.8,449.57142857142856,495.7142857142857,184.0,352.5,309.3333333333333,1619.8,520.8,445.5,1596.8,596.25,502.5,323.0,2268.5,639.1666666666666,300.0,685.25,596.3333333333334
668.6666666666666,545.0,231.4,2035.5,547.0,703.4,384.3333333333333,150.0,423.6,299.0,924.6666666666666,661.6666666666666,1500.6666666666667,2610.5,546.0,2159.5,1341.0,379.5,243.6,608.1428571428571,2076.0
1785.75,462.6666666666667,1376.75,371.5,1815.5,361.0,150.0,321.6666666666667,531.1428571428571,511.6666666666667,457.0,652.8333333333334,366.57142857142856,602.5,1892.0,616.4,1858.5,176.0,184.0,2220.75,191.5
1443.25,254.33333333333334,1780.0,653.8333333333334,1885.5,1512.5,503.6666666666667,417.0,1997.0,1579.0,390.0,576.0,317.75,410.6666666666667,727.3333333333334,1724.2,1261.3333333333333,263.2,459.0,1595.5,505.2857142857143
186.66666666666666,455.6666666666667,1672.75,1367.3333333333333,1980.3333333333333,420.8,439.5,1324.25,2229.0,1295.75,450.75,1018.8,1593.0,16.0,167.66666666666666,1440.5,1449.25,1919.0,1767.0,166.0,353.6
440.0,1804.0,347.0,2135.0,320.25,2142.8,546.3333333333334,245.66666666666666,1239.6666666666667,591.3333333333334,1588.0,453.6666666666667,370.57142857142856,938.0,1733.0,228.0,255.5,377.4,1780.0,183.0,1980.3333333333333
358.75,240.0,874.0,676.1666666666666,2214.8,2903.0,1295.0,599.2,175.0,436.6666666666667,1927.4,427.3333333333333,655.0,450.0,624.5,1998.3333333333333,365.0,306.75,510.0,641.2,1719.6666666666667
464.0,454.8333333333333,490.0,555.75,319.6,2391.2,2684.6,405.5,381.8,430.0,1202.0,258.0,526.75,112.5,2281.0,621.4,297.75,645.0,579.0,1803.0,496.0
1951.0,1845.4,534.0,359.0,300.3333333333333,1786.4,562.0,437.75,501.6,314.8,610.6666666666666,366.0,259.25,2315.4,409.0,660.5,166.4,529.6,547.0,591.3333333333334,392.6666666666667
764.0,352.0,625.6,1406.4,631.25,606.0,238.6,435.75,459.0,1596.0,494.8,125.0,663.5,233.33333333333334,187.75,2095.1666666666665,545.75,328.5,572.0,2783.6666666666665,279.6
166.0,1525.6666666666667,2257.6666666666665,804.0,1296.6,368.0,549.5,2168.8333333333335,411.6,378.5,2272.0,589.0,1344.0,1938.0,414.6666666666667,624.25,2012.0,894.25,140.0,2137.0,404.0
