17.8
20.0
14.2
13.6
20.0
17.8
21.0
19.4
16.8
44.2
17.2
30.2
26.0
24.4
23.2
23.8
22.8
23.6
17.4
14.4
18.6
21.2
21.2
20.6
26.8
16.2
16.4
23.8
26.4
29.2
23.2
33.8
19.0
21.2
18.2
17.6
17.0
36.4
20.6
18.8
23.8
24.0
22.0
17.8
16.8
24.0
14.8
21.6
24.0
21.0
16.2
17.2
14.4
33.0
25.6
20.0
14.2
13.2
17.8
19.4
19.6
25.2
19.2
17.2
16.2
29.6
21.8
14.8
26.8
20.8
17.2
18.6
20.4
10.0
15.4
18.6
26.8
16.0
15.6
9.2
17.2
26.2
19.2
21.2
25.8
24.6
20.8
32.8
25.2
20.6
33.0
23.6
24.6
19.6
25.8
15.0
22.8
18.4
18.4
14.8
