20.0,37.2,15.6,74.0,34.4,41.6,40.0,48.8,40.0,30.8,10.0,70.0,70.8,30.0,29.6,52.8,60.0,22.8,10.8,50.0
44.4,21.2,33.2,48.6,20.0,30.0,54.8,30.4,46.4,29.6,31.6,39.0,30.4,43.4,38.0,52.6,15.8,70.8,10.0,77.6
51.6,20.0,31.0,40.0,1.6,60.0,59.4,20.0,30.0,87.8,65.8,30.0,20.6,43.0,20.0,45.2,52.4,55.6,22.8,40.0
94.4,20.0,30.8,180.2,44.6,10.0,45.6,60.8,30.0,40.6,132.0,10.0,10.0,20.0,75.8,50.0,79.4,30.0,80.2,40.0
58.8,40.0,62.2,31.2,65.2,114.4,24.0,54.4,59.2,108.2,39.2,111.6,108.0,44.8,91.2,44.8,67.6,10.0,28.8,20.0
40.4,5.2,113.8,20.0,90.4,85.0,60.2,20.0,100.2,146.0,30.4,20.8,41.0,114.8,42.6,69.6,0.0,92.2,61.0,23.2
46.0,20.0,41.2,110.8,50.2,51.6,16.4,49.4,61.0,10.0,32.6,110.6,6.4,104.4,81.2,70.4,24.8,30.2,12.8,33.2
24.2,13.2,47.6,38.8,44.0,103.6,34.0,141.2,55.2,64.0,92.4,30.8,185.0,33.2,63.4,40.8,19.6,85.6,21.6,81.8
129.2,49.0,70.4,21.6,30.8,97.6,39.6,43.8,75.6,104.6,14.4,30.0,100.4,38.8,30.4,67.2,130.0,142.4,51.2,16.4
21.6,38.0,66.4,80.0,74.0,219.2,30.8,34.6,94.6,30.0,60.6,86.4,15.6,49.4,120.6,92.0,86.6,10.8,97.6,62.8
32.4,163.8,64.0,30.0,26.4,48.8,31.8,164.0,19.2,10.0,122.6,60.0,15.6,11.6,32.0,49.0,145.2,108.4,87.6,87.6
40.0,48.6,120.6,52.4,37.2,135.4,46.0,61.2,65.0,72.8,83.2,31.4,42.0,38.4,41.6,32.8,99.8,55.6,41.6,40.0
82.4,50.8,55.6,159.0,98.0,86.0,60.2,40.2,81.2,51.4,120.8,36.6,49.6,40.8,23.2,74.8,30.0,37.6,119.6,40.8
42.4,75.4,44.0,119.4,48.8,87.2,122.8,69.2,45.8,106.2,24.8,103.8,79.0,10.8,82.8,124.6,59.8,56.4,20.4,54.0
94.0,30.4,69.0,88.2,14.8,58.8,113.8,131.8,38.8,70.4,30.0,73.8,73.4,20.0,106.0,43.2,38.0,32.8,46.4,72.0
98.2,15.6,64.8,57.6,77.6,66.4,126.2,78.0,44.0,66.2,80.2,116.0,117.6,19.8,26.4,150.0,10.0,56.4,26.4,58.8
38.4,80.0,116.4,106.4,104.4,71.2,11.6,20.8,73.8,13.2,62.0,79.6,70.8,105.0,33.2,49.6,199.8,101.2,22.4,20.8
88.6,40.0,31.0,103.0,44.0,30.8,37.2,115.2,70.6,52.4,43.2,42.0,20.0,40.8,79.2,47.4,35.0,50.4,72.4,22.8
82.8,30.0,99.2,48.4,76.8,113.2,70.0,91.4,83.8,20.0,52.6,92.6,100.2,20.8,50.0,26.4,90.6,96.4,96.8,60.0
6.8,40.0,114.6,56.0,128.6,62.2,20.0,42.0,32.4,57.0,10.0,102.4,64.8,20.0,67.4,11.6,55.8,71.8,120.0,61.6
40.0,50.0,100.4,0.0,91.0,111.0,30.0,95.2,44.6,57.6,17.2,40.0,56.0,47.4,42.4,65.8,79.8,21.6,40.4,109.6
91.2,16.0,30.0,37.8,42.4,38.0,10.0,52.4,73.0,105.4,20.0,103.8,10.0,98.2,104.4,38.4,111.0,93.8,116.6,42.2
49.4,77.2,90.6,98.4,82.6,55.8,25.6,56.4,30.0,110.8,10.0,148.6,42.4,66.2,65.6,111.8,59.6,34.0,67.6,52.8
83.6,115.6,107.2,86.4,90.0,52.2,90.2,100.0,49.6,112.6,84.2,80.8,70.2,90.0,40.0,50.0,77.4,50.0,34.4,40.0
0.0,175.2,72.6,62.8,60.8,87.6,132.6,181.2,119.0,104.8,68.4,113.2,40.0,69.4,20.0,30.0,117.0,96.2,67.6,52.0
30.0,88.2,20.0,110.2,33.2,40.0,105.2,101.4,80.0,61.0,20.0,137.4,39.0,16.0,111.6,47.0,52.8,44.0,30.2,143.8
84.2,77.4,123.0,42.8,101.4,20.0,10.8,67.0,84.6,99.4,32.0,72.0,87.0,92.0,20.0,120.6,85.6,50.4,20.0,71.2
42.4,64.4,76.0,20.0,0.0,70.0,0.0,40.0,101.4,83.4,94.0,74.4,139.0,19.2,58.0,42.2,127.4,141.6,40.0,37.6
67.8,91.2,54.2,60.8,66.0,20.0,118.0,133.4,69.0,33.8,81.4,30.0,20.0,87.8,83.6,75.2,50.0,198.6,50.0,104.8
58.0,43.2,49.0,105.2,107.4,69.4,53.4,30.8,65.0,113.4,106.6,118.8,40.0,87.0,69.6,104.0,125.4,86.8,90.8,84.0
84.8,20.4,112.2,33.6,82.4,123.2,88.0,74.4,25.6,99.0,30.0,125.0,119.2,104.0,104.2,30.8,34.0,20.0,10.0,34.0
20.0,112.2,57.6,107.2,40.0,163.0,133.0,66.8,20.0,99.2,5.6,0.0,95.4,76.0,26.4,48.2,95.2,75.8,91.4,51.6
93.4,94.4,95.8,109.2,24.2,73.6,115.0,40.0,121.8,131.6,25.4,61.6,97.8,16.8,21.6,46.4,97.6,30.0,86.2,112.2
98.0,30.0,90.4,13.2,88.8,30.0,89.2,23.2,110.4,20.8,2.6,91.6,17.2,104.0,102.6,26.0,123.8,40.8,30.0,100.4
111.4,144.6,162.6,20.4,122.2,31.6,149.2,98.2,80.0,83.6,105.0,21.6,131.2,100.6,50.8,134.4,20.2,57.6,40.0,179.2
117.0,89.6,40.0,105.2,98.4,80.2,32.8,66.8,90.0,100.6,108.2,4.8,131.0,123.2,152.2,92.6,121.0,40.0,146.8,10.0
79.0,32.4,48.8,86.8,30.0,107.6,114.6,110.8,70.8,95.2,91.0,32.4,98.4,109.4,93.6,112.2,30.4,97.6,70.0,158.2
