71.4,96.8,32.8,20.0,83.2,40.0,98.2,25.6,61.6,32.4,60.0,0.0,30.0,27.2,46.2,50.0,20.0,27.2,50.0,30.0
20.0,56.6,10.0,89.2,30.8,5.6,17.2,10.0,61.6,51.8,58.0,40.0,31.6,44.4,20.0,10.0,30.0,63.8,26.2,37.6
20.0,30.8,20.0,67.2,60.4,33.2,38.0,47.2,57.2,87.2,59.2,82.4,31.6,63.2,96.4,21.8,68.8,50.0,22.4,45.2
25.6,7.2,40.0,30.0,20.0,82.8,54.8,27.4,35.8,57.4,20.0,17.2,52.8,71.2,66.4,46.2,37.6,47.0,23.2,32.2
21.6,47.2,62.2,80.0,59.2,30.0,81.8,31.0,75.0,42.4,34.4,55.6,15.0,32.4,62.8,20.4,30.6,40.0,21.2,20.0
22.8,40.0,80.8,12.8,65.0,30.0,78.4,33.2,20.0,20.0,12.8,60.0,41.0,48.0,30.0,25.0,71.8,20.0,34.2,18.0
56.4,52.4,96.4,51.6,69.6,57.0,40.8,53.2,51.6,40.0,84.2,42.4,75.2,26.0,54.4,52.4,24.8,31.6,105.0,47.2
58.4,27.2,76.4,30.0,35.6,55.2,45.6,53.6,15.6,66.4,10.0,40.6,84.6,69.4,73.6,63.0,51.6,58.8,85.2,37.2
69.6,67.0,19.2,119.8,30.0,37.6,48.4,38.4,62.8,81.4,68.4,40.0,52.4,96.0,90.4,75.2,82.8,0.0,50.6,50.0
73.2,79.6,18.6,20.0,30.4,40.0,20.0,52.4,58.8,60.8,64.8,56.2,37.6,51.4,39.6,66.4,80.0,54.0,84.4,48.8
51.2,48.0,26.8,23.6,73.8,30.0,63.8,66.8,65.8,48.4,31.6,13.2,50.0,129.2,53.0,44.4,44.0,49.2,48.8,34.4
150.2,52.0,186.6,40.0,48.4,32.4,10.0,54.2,64.4,20.0,20.0,57.6,65.4,87.2,42.0,24.0,19.6,40.0,20.8,10.0
