550,200,500,300,300,600,0,0,250,300,500,500,450,0,400,250,350,500,300,250
250,500,350,500,500,500,450,0,400,250,350,500,300,250,450,250,450,300,200,250
200,400,250,450,350,400,400,350,350,450,0,400,0,200,300,350,200,150,300,300
350,250,300,200,200,400,600,300,0,450,500,300,400,450,400,450,250,450,300,0
400,300,300,200,0,350,450,450,400,400,350,200,500,450,500,250,600,450,0,350
0,350,0,450,250,250,0,0,400,400,250,50,500,250,350,0,250,300,400,350
400,450,350,450,350,350,0,400,250,300,250,250,0,350,350,500,250,500,400,600
350,350,0,500,150,250,200,400,350,200,50,350,300,50,0,450,350,0,300,450
0,400,250,450,550,450,550,300,250,200,400,150,50,350,250,350,400,200,300,550
250,250,500,250,600,300,400,250,200,250,450,400,250,350,100,350,200,0,400,400
50,400,300,300,0,300,300,250,150,500,300,0,200,300,50,300,100,250,250,450
0,300,450,200,300,450,350,300,200,300,250,0,300,250,300,50,350,200,250,300
0,250,250,400,550,150,200,350,250,200,200,100,200,200,300,50,350,200,300,0
400,400,350,400,450,250,200,250,0,150,400,300,200,350,200,150,500,0,400,300
300,400,400,250,150,0,300,450,250,150,250,500,0,150,500,450,100,250,400,700
250,150,350,200,200,400,250,300,0,450,350,400,400,450,450,100,150,500,350,100
250,300,250,300,250,300,350,50,500,150,200,300,450,650,300,200,400,250,200,50
50,250,250,350,450,200,0,200,350,200,0,250,350,300,150,250,300,300,400,250
200,650,150,450,250,450,350,250,250,150,250,300,300,50,300,350,100,300,250,0
300,0,100,250,350,250,150,450,300,100,500,400,350,350,350,500,300,500,150,550
150,350,150,500,550,300,250,200,550,600,350,350,400,150,550,300,400,250,300,200
750,200,300,400,400,200,50,150,450,350,350,50,450,300,250,400,200,250,250,0
250,200,250,0,200,200,150,250,300,250,400,50,250,150,350,400,150,250,400,250
300,250,200,200,200,150,150,350,0,300,300,0,100,150,250,300,200,300,0,150
300,100,100,150,250,200,150,200,600,300,450,350,150,100,450,250,0,250,0,200
250,250,250,0,0,300,500,200,100,400,500,200,0,150,300,350,400,300,400,300
300,100,250,250,350,250,250,350,200,450,50,400,550,250,100,150,300,400,300,250
250,300,100,550,450,200,350,0,300,200,300,350,300,250,200,300,450,0,250,550
250,300,100,250,200,250,250,150,350,250,300,150,350,200,250,200,250,250,400,0
200,250,250,300,450,250,300,300,150,50,350,200,200,400,200,200,0,200,50,350
350,300,300,400,250,300,350,300,250,300,100,200,450,250,350,100,250,150,150,0
300,500,400,250,200,100,450,350,200,300,450,250,300,300,150,200,350,250,300,150
450,300,350,200,150,300,450,300,450,100,400,400,300,200,200,0,150,0,250,300
450,350,150,100,50,300,250,250,250,200,300,300,200,400,500,300,250,200,350,350
200,250,0,250,250,400,450,500,150,450,250,400,100,350,200,400,250,100,0,400
300,400,250,150,250,150,200,250,250,0,400,250,0,250,200,400,350,450,0,350
250,150,250,300,150,350,100,550,350,50,200,200,50,50,0,500,400,250,200,400
200,400,250,0,350,250,300,200,50,0,250,300,550,250,250,150,300,0,0,300
350,50,300,450,250,450,200,300,350,0,0,250,0,0,0,350,250,0,250,250
0,0,500,700,350,0,100,0,250,300,450,450,300,250,300,200,250,100,250,50
250,250,300,150,100,300,0,0,150,300,350,300,300,0,0,350,300,200,0,350
150,0,100,300,200,400,250,300,400,400,200,300,150,200,150,250,550,200,500,400
250,0,500,150,200,200,250,0,400,300,350,200,350,0,600,350,0,150,100,100
450,150,600,400,200,350,350,250,0,350,0,350,200,250,150,0,0,250,450,0
0,250,150,450,0,0,550,250,150,350,0,200,300,300,400,0,0,200,400,150
250,400,400,0,150,300,0,450,250,350,250,0,200,200,300,0,0,450,250,350
300,300,300,0,0,150,300,200,250,300,300,100,250,0,400,300,400,0,350,100
0,200,250,250,300,200,150,150,300,0,200,150,0,50,100,400,150,0,300,0
0,200,200,0,300,200,50,150,300,50,0,200,0,400,0,200,0,250,0,300
450,350,400,300,250,350,0,300,250,200,450,300,300,150,100,0,0,250,400,300
